Dgraph Name,Reason 1,Reason 2,Reason 3,Reason 4,New Name,Comment
DBA.OSP.WFO.66kV.M-80EH511-Q16.REL650_COMMS.Alm.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q17.3_PHS_SYS_MEASUREMENT.Hz.mag,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q17.3_PHS_SYS_MEASUREMENT.PPV.phsAB.cVal.mag,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q17.3_PHS_SYS_MEASUREMENT.PPV.phsBC.cVal.mag,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q17.3_PHS_SYS_MEASUREMENT.PPV.phsCA.cVal.mag,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q17.3_PHS_SYS_MEASUREMENT.TotVAr.mag,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q17.MAIN_PROT_ZONE_1.Str.general,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q17.MAIN_PROT_ZONE_2.Str.general,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q17.MSM_BH05.Beh.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q17.MSM_BH05.Mod.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q17.MSM_BH07.Beh.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q17.MSM_BH07.Mod.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q17.MSM_BH11.Beh.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q17.MSM_BH11.Mod.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q17.MSM_BH12.Beh.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q17.MSM_BH21.Mod.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q17.MSM_BH22.Beh.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q17.MSM_BH22.Mod.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q17.MSM_IED.Health.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q17.MSM_OUTPUT_1.Ind.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q17.MSM_OUTPUT_2.Ind.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q17.REC670.QA1-2L5_HYDRAULIC_PUMP.HyAlm.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q17.REC670.QA1-2L5_SF6_STAGE_2.InsAlm.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q17.REC670.QA1-2L5.Pos.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q17.REC670.QB1-2L4.Pos.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q17.REC670.QB2-2L6.Pos.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q17.REC670.QC1-2L4ED.Pos.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q17.REC670.QC2-2L6ED.Pos.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q17.REC670.QC3-2L1.Pos.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q17.REL650_COMMS.Alm.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q18.3_PHS_SYS_MEASUREMENT.Hz.mag,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q18.3_PHS_SYS_MEASUREMENT.PPV.phsAB.cVal.mag,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q18.3_PHS_SYS_MEASUREMENT.PPV.phsCA.cVal.mag,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q18.3_PHS_SYS_MEASUREMENT.TotW.mag,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q18.MAIN_PROT_ON_TEST.Str.general,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q18.MAIN_PROT_ZONE_1.Str.general,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q18.MAIN_PROT_ZONE_2.Str.general,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q18.MSM_BH01.Beh.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q18.MSM_BH01.Mod.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q18.MSM_BH05.Beh.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q18.MSM_BH07.Beh.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q18.MSM_BH07.Mod.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q18.MSM_BH08.Mod.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q18.MSM_BH21.Beh.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q18.MSM_BH22.Beh.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q18.MSM_BH22.Mod.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q18.MSM_IED.Health.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q18.MSM_OUTPUT_2.Ind.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q18.OMS.DIGITAL_IMPORT.Alm.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q18.REC670.QA1-2L5_SF6_STAGE_1.InsAlm.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q18.REC670.QA1-2L5_SF6_STAGE_2.InsAlm.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q18.REC670.QA1-2L5.Pos.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q18.REC670.QB2-2L6.Pos.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q18.REC670.QC2-2L6ED.Pos.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q24.3_PHS_SYS_MEASUREMENT.Hz.mag,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q24.3_PHS_SYS_MEASUREMENT.TotW.mag,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q24.DIGITAL_IMPORT.Alm.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q24.MAIN_PROT_ON_TEST.Str.general,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q24.MAIN_PROT_REVERSE_ZONE.Str.general,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q24.MAIN_PROT_ZONE_1.Str.general,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q24.MAIN_PROT_ZONE_2.Str.general,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q24.MSM_BH05.Beh.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q24.MSM_BH08.Mod.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q24.MSM_BH11.Beh.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q24.MSM_BH11.Mod.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q24.MSM_BH12.Beh.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q24.MSM_BH12.Mod.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q24.MSM_BH21.Beh.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q24.MSM_BH21.Mod.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q24.MSM_BH22.Beh.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q24.MSM_BH22.Mod.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q24.MSM_IED.Health.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q24.MSM_OUTPUT_1.Ind.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q24.MSM_OUTPUT_2.Ind.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q24.OMS.DIGITAL_IMPORT.Alm.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q24.REC670.QA1-2L5_HYDRAULIC_PUMP.HyAlm.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q24.REC670.QA1-2L5_SF6_STAGE_1.InsAlm.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q24.REC670.QA1-2L5.Pos.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q24.REC670.QB1-2L4.Pos.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q24.REC670.QB2-2L6.Pos.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q24.REC670.QC1-2L4ED.Pos.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q24.REL650_COMMS.Alm.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q25.3_PHS_SYS_MEASUREMENT.PPV.phsBC.cVal.mag,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q25.3_PHS_SYS_MEASUREMENT.PPV.phsCA.cVal.mag,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q25.3_PHS_SYS_MEASUREMENT.TotVAr.mag,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q25.3_PHS_SYS_MEASUREMENT.TotW.mag,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q25.DIGITAL_IMPORT.Alm.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q25.MAIN_PROT_ON_TEST.Str.general,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q25.MAIN_PROT_ZONE_1.Str.general,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q25.MAIN_PROT_ZONE_2.Str.general,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q25.MSM_BH01.Beh.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q25.MSM_BH05.Beh.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q25.MSM_BH07.Beh.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q25.MSM_BH08.Beh.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q25.MSM_BH11.Mod.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q25.MSM_BH12.Mod.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q25.MSM_BH21.Mod.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q25.MSM_IED.Health.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q25.OMS.DIGITAL_IMPORT.Alm.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q25.REC670.QA1-2L5_HYDRAULIC_PUMP.HyAlm.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q25.REC670.QA1-2L5_SF6_STAGE_1.InsAlm.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q25.REC670.QA1-2L5_SF6_STAGE_2.InsAlm.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q25.REC670.QA1-2L5.Pos.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q25.REC670.QB1-2L4.Pos.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q25.REC670.QC2-2L6ED.Pos.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q25.REC670.QC3-2L1.Pos.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q26.3_PHS_SYS_MEASUREMENT.Hz.mag,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q26.3_PHS_SYS_MEASUREMENT.PPV.phsCA.cVal.mag,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q26.3_PHS_SYS_MEASUREMENT.TotVAr.mag,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q26.3_PHS_SYS_MEASUREMENT.TotW.mag,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q26.MAIN_PROT_ON_TEST.Str.general,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q26.MAIN_PROT_REVERSE_ZONE.Str.general,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q26.MAIN_PROT_ZONE_1.Str.general,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q26.MAIN_PROT_ZONE_2.Str.general,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q26.MSM_BH01.Beh.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q26.MSM_BH01.Mod.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q26.MSM_BH05.Beh.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q26.MSM_BH05.Mod.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q26.MSM_BH07.Beh.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q26.MSM_BH07.Mod.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q26.MSM_BH08.Beh.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q26.MSM_BH08.Mod.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q26.MSM_BH11.Mod.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q26.MSM_BH12.Mod.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q26.MSM_BH21.Mod.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q26.MSM_IED.Health.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q26.MSM_OUTPUT_1.Ind.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q26.MSM_OUTPUT_2.Ind.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q26.OMS.DIGITAL_IMPORT.Alm.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q26.REC670.QA1-2L5_HYDRAULIC_PUMP.HyAlm.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q26.REC670.QA1-2L5_SF6_STAGE_2.InsAlm.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q26.REC670.QA1-2L5.Pos.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q26.REC670.QC1-2L4ED.Pos.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q26.REC670.QC3-2L1.Pos.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q26.REL650_COMMS.Alm.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q27.3_PHS_SYS_MEASUREMENT.Hz.mag,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q27.3_PHS_SYS_MEASUREMENT.PPV.phsAB.cVal.mag,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q27.3_PHS_SYS_MEASUREMENT.PPV.phsCA.cVal.mag,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q27.3_PHS_SYS_MEASUREMENT.TotVAr.mag,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q27.3_PHS_SYS_MEASUREMENT.TotW.mag,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q27.MAIN_PROT_REVERSE_ZONE.Str.general,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q27.MAIN_PROT_ZONE_1.Str.general,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q27.MAIN_PROT_ZONE_2.Str.general,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q27.MSM_BH01.Beh.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q27.MSM_BH05.Beh.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q27.MSM_BH08.Mod.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q27.MSM_BH11.Beh.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q27.MSM_BH11.Mod.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q27.MSM_BH12.Beh.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q27.MSM_BH21.Beh.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q27.MSM_BH21.Mod.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q27.MSM_BH22.Beh.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q27.MSM_BH22.Mod.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q27.MSM_OUTPUT_1.Ind.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q27.MSM_OUTPUT_2.Ind.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q27.REC670.QA1-2L5_HYDRAULIC_PUMP.HyAlm.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q27.REC670.QA1-2L5_SF6_STAGE_1.InsAlm.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q27.REC670.QA1-2L5_SF6_STAGE_2.InsAlm.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q27.REC670.QA1-2L5.Pos.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q27.REC670.QC2-2L6ED.Pos.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q27.REC670.QC3-2L1.Pos.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q28.3_PHS_SYS_MEASUREMENT.Hz.mag,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q28.3_PHS_SYS_MEASUREMENT.PPV.phsAB.cVal.mag,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q28.3_PHS_SYS_MEASUREMENT.TotVAr.mag,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q28.3_PHS_SYS_MEASUREMENT.TotW.mag,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q28.MAIN_PROT_REVERSE_ZONE.Str.general,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q28.MAIN_PROT_ZONE_1.Str.general,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q28.MAIN_PROT_ZONE_2.Str.general,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q28.MSM_BH01.Beh.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q28.MSM_BH05.Beh.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q28.MSM_BH07.Beh.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q28.MSM_BH08.Beh.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q28.MSM_BH08.Mod.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q28.MSM_BH11.Beh.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q28.MSM_BH12.Beh.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q28.MSM_BH12.Mod.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q28.MSM_BH21.Mod.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q28.MSM_BH22.Beh.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q28.MSM_BH22.Mod.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q28.MSM_IED.Health.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q28.OMS.DIGITAL_IMPORT.Alm.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q28.QA1-28Z5_SF6_STAGE_1.InsAlm.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q28.QA1-28Z5_SF6_STAGE_2.InsAlm.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q28.QB1-28Z4.Pos.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q28.QB2-28Z6.Pos.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q28.QC2-28Z6ED.Pos.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q28.QC3-28Z1.Pos.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q28.REC670.QA1-2L5_HYDRAULIC_PUMP.HyAlm.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q28.REC670.QA1-2L5.Pos.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q28.REC670.QB1-2L4.Pos.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q28.REC670.QB2-2L6.Pos.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q28.REC670.QC1-2L4ED.Pos.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q28.REC670.QC3-2L1.Pos.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511-Q28.REL650_COMMS.Alm.stVal,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511.BMU6.TotVAr.mag,No match,,,,,
DBA.OSP.WFO.66kV.M-80EH511.BMU6.TotW.mag,No match,,,,,
DBA.OSP.WFO.66kV.Not bay specific signals.LOCAL/REMOTE-SWITCH.Pos.stVal,No match,,,,,
DBA.OSP.WFO.66kV.Not bay specific signals.OTS1_REC670_PRP.ChLiv.stVal,No match,,,,,
DBA.OSP.WFO.66kV.Not bay specific signals.OTS1_REC670_PRP.RedChLiv.stVal,No match,,,,,
DBA.OSP.WFO.66kV.Not bay specific signals.OTS1_SELECTION_IN_LOCAL.LocKey.stVal,No match,,,,,
DBA.OSP.WFO.66kV.Not bay specific signals.OTS1_SELECTION_IN_REMOTE.LocKey.stVal,No match,,,,,
DBA.OSP.WFO.66kV.Not bay specific signals.OTS2_REC670_COMMS.Alm.stVal,No match,,,,,
DBA.OSP.WFO.66kV.Not bay specific signals.OTS2_REC670_PRP.ChLiv.stVal,No match,,,,,
DBA.OSP.WFO.66kV.Not bay specific signals.OTS2_REC670_PRP.RedChLiv.stVal,No match,,,,,
DBA.OSP.WFO.66kV.Not bay specific signals.OTS2_SELECTION_IN_LOCAL.LocKey.stVal,No match,,,,,
DBA.OSP.WFO.66kV.Not bay specific signals.OTS2_SELECTION_IN_REMOTE.LocKey.stVal,No match,,,,,
DBA.WTUR.A06AB.WGEN.BrgDETmp2.mag,No match,,,,,
DBA.WTUR.A06AB.WGEN.BrgDETmp3.mag,No match,,,,,
DBA.WTUR.A06AB.WGEN.BrgNDETmp.mag,No match,,,,,
DBA.WTUR.A06AB.WGEN.BrgNDETmp1.mag,No match,,,,,
DBA.WTUR.A06AB.WGEN.BrgNDETmp2.mag,No match,,,,,
DBA.WTUR.A06AB.WGEN.BrgSttTmp.mag,No match,,,,,
DBA.WTUR.A06AB.WMET.HorWdDirRel1.mag,No match,,,,,
DBA.WTUR.A06AB.WROT.BlPthAVUcapsPos1.mag,No match,,,,,
DBA.WTUR.A06AB.WROT.BlPthAVUcapsPos3.mag,No match,,,,,
DBA.WTUR.A06AB.WTUR.TotVArh.cntTot.actVal,No match,,,,,
DBA.WTUR.A07BC.WGEN.BrgDETmp1.mag,No match,,,,,
DBA.WTUR.A07BC.WGEN.BrgDETmp2.mag,No match,,,,,
DBA.WTUR.A07BC.WGEN.BrgDETmp3.mag,No match,,,,,
DBA.WTUR.A07BC.WGEN.BrgNDETmp.mag,No match,,,,,
DBA.WTUR.A07BC.WGEN.BrgNDETmp1.mag,No match,,,,,
DBA.WTUR.A07BC.WGEN.BrgNDETmp3.mag,No match,,,,,
DBA.WTUR.A07BC.WGEN.BrgSttTmp.mag,No match,,,,,
DBA.WTUR.A07BC.WMET.HorWdDirRel2.mag,No match,,,,,
DBA.WTUR.A07BC.WROT.BlPthAVUcapsPos1.mag,No match,,,,,
DBA.WTUR.A07BC.WROT.BlPthAVUcapsPos2.mag,No match,,,,,
DBA.WTUR.A07BC.WTUR.TotVArh.cntTot.actVal,No match,,,,,
DBA.WTUR.A08CC.WGEN.BrgDETmp1.mag,No match,,,,,
DBA.WTUR.A08CC.WGEN.BrgNDETmp.mag,No match,,,,,
DBA.WTUR.A08CC.WGEN.BrgNDETmp1.mag,No match,,,,,
DBA.WTUR.A08CC.WGEN.BrgNDETmp3.mag,No match,,,,,
DBA.WTUR.A08CC.WGEN.BrgSttTmp.mag,No match,,,,,
DBA.WTUR.A08CC.WMET.HorWdDirRel2.mag,No match,,,,,
DBA.WTUR.A08CC.WROT.BlPthAVUcapsPos1.mag,No match,,,,,
DBA.WTUR.A08CC.WROT.BlPthAVUcapsPos2.mag,No match,,,,,
DBA.WTUR.A08CC.WTUR.TotVArh.cntTot.actVal,No match,,,,,
DBA.WTUR.B04QB.WGEN.BrgDETmp1.mag,No match,,,,,
DBA.WTUR.B04QB.WGEN.BrgDETmp3.mag,No match,,,,,
DBA.WTUR.B04QB.WGEN.BrgNDETmp.mag,No match,,,,,
DBA.WTUR.B04QB.WGEN.BrgNDETmp1.mag,No match,,,,,
DBA.WTUR.B04QB.WGEN.BrgNDETmp2.mag,No match,,,,,
DBA.WTUR.B04QB.WGEN.BrgNDETmp3.mag,No match,,,,,
DBA.WTUR.B04QB.WMET.HorWdDirRel1.mag,No match,,,,,
DBA.WTUR.B04QB.WMET.HorWdDirRel2.mag,No match,,,,,
DBA.WTUR.B04QB.WROT.BlPthAVUcapsPos1.mag,No match,,,,,
DBA.WTUR.B04QB.WROT.BlPthAVUcapsPos2.mag,No match,,,,,
DBA.WTUR.B04QB.WROT.BlPthAVUcapsPos3.mag,No match,,,,,
DBA.WTUR.B04QB.WTUR.TotVArh.cntTot.actVal,No match,,,,,
DBA.WTUR.B04QB.WTUR.TotWh.cntTot.actVal,No match,,,,,
DBA.WTUR.B05RC.WGEN.BrgDETmp1.mag,No match,,,,,
DBA.WTUR.B05RC.WGEN.BrgDETmp3.mag,No match,,,,,
DBA.WTUR.B05RC.WGEN.BrgNDETmp.mag,No match,,,,,
DBA.WTUR.B05RC.WGEN.BrgNDETmp1.mag,No match,,,,,
DBA.WTUR.B05RC.WGEN.BrgNDETmp2.mag,No match,,,,,
DBA.WTUR.B05RC.WGEN.BrgNDETmp3.mag,No match,,,,,
DBA.WTUR.B05RC.WGEN.BrgSttTmp.mag,No match,,,,,
DBA.WTUR.B05RC.WROT.BlPthAVUcapsPos1.mag,No match,,,,,
DBA.WTUR.B05RC.WROT.BlPthAVUcapsPos2.mag,No match,,,,,
DBA.WTUR.B05RC.WTUR.TotVArh.cntTot.actVal,No match,,,,,
DBA.WTUR.B05RC.WTUR.TotWh.cntTot.actVal,No match,,,,,
DBA.WTUR.B06AA.WGEN.BrgDETmp1.mag,No match,,,,,
DBA.WTUR.B06AA.WGEN.BrgDETmp2.mag,No match,,,,,
DBA.WTUR.B06AA.WGEN.BrgDETmp3.mag,No match,,,,,
DBA.WTUR.B06AA.WGEN.BrgNDETmp.mag,No match,,,,,
