Dgraph Name,New Name
DBA.WTUR.P33NF.WTRF.P33NF_Hydran.SysSt.stVal,DBA.WTUR.StringN.P33NF.WTRF.Hydran.SysSt.stVal
DBA.WTUR.P40QE.WGEN.VFD1NoAvlSt.stVal,DBA.WTUR.StringQ.P40QE.WGEN.VFD1NoAvlSt.stVal
DBA.WTUR.P07FA.WCNV.GriPNV.phsB.cVal.mag,DBA.WTUR.StringF.P07FA.WCNV.GriPNV.phsB.cVal.mag
DBA.WTUR.E01MD.WAVL.IanopcaTms.tmsVal.stVal,DBA.WTUR.StringM.E01MD.WAVL.IanopcaTms.tmsVal.stVal
DBA.WTUR.P27KC.WGEN.VFD7OnSt.stVal,DBA.WTUR.StringK.P27KC.WGEN.VFD7OnSt.stVal
DBA.WTUR.P46AC.WTRF.OilPmpOpTmh.tmsVal.stVal,DBA.WTUR.StringA.P46AC.WTRF.OilPmpOpTmh.tmsVal.stVal
DBA.WTUR.P14GC.WTUR.GriLosDtcSt.stVal,DBA.WTUR.StringG.P14GC.WTUR.GriLosDtcSt.stVal
DBA.WTUR.StringL.P31LF.WTUR.TurConditionSCADANamOn.stVal,DBA.WTUR.StringL.P31LF.WTUR.TurConditionSCADANamOn.st.stVal
DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVP_L2_RemoteTemperaturePositive.TmpSv.instMag.EURange,DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVP_L2_RemoteTemperaturePositive.TmpSv.instMag
DBA.WTUR.C02PC.WTRF.OilPmpOpTmh.tmsVal.stVal,DBA.WTUR.StringP.C02PC.WTRF.OilPmpOpTmh.tmsVal.stVal
DBA.OSP.WFO.66kV.M-80EH511-Q15.3_PHS_SYS_MEASUREMENT.TotPF.mag,DBA.OSP.WFO.66kV.M-80EH511-Q15.REC670.3_PHS_SYS_MEASUREMENT.TotPF.mag
DBA.WTUR.P29LD.WTUR.AirConditionSt.stVal,DBA.WTUR.StringL.P29LD.WTUR.AirConditionSt.stVal
DBA.WTUR.E04MA.WTUR.HMISoftwareVersionDigit4.stVal,DBA.WTUR.StringM.E04MA.WTUR.HMISoftwareVersionDigit4.stVal
DBA.WTUR.P18HC.WTUR.DieselGnOnSt.stVal,DBA.WTUR.StringH.P18HC.WTUR.DieselGnOnSt.stVal
DBA.WTUR.StringN.P34NE.WMET.HorWdSpd2.mag,DBA.WTUR.StringN.P34NE.WMET.WdSpd2.mag
DBA.WTUR.H01KB.WAVL.IanosTms.tmsVal.stVal,DBA.WTUR.StringK.H01KB.WAVL.IanosTms.tmsVal.stVal
DBA.WTUR.P53CD.WGEN.SttTmp3.mag,DBA.WTUR.StringC.P53CD.WGEN.SttTmp3.mag
DBA.WTUR.P55CF.WGEN.VFD1NoAvlSt.stVal,DBA.WTUR.StringC.P55CF.WGEN.VFD1NoAvlSt.stVal
DBA.OSP.OFTO.HVAC.66kV.Q08.MSM_BH51.PresAlm.stVal,DBA.OSP.OFTO.HVAC.66kV.P-80EH510-Q08.MSM_BH51.PresAlm.stVal
DBA.WTUR.P33NF.WGEN.GnMagnetTmpHiWrn.stVal,DBA.WTUR.StringN.P33NF.WGEN.GnMagnetTmpHiWrn.stVal
DBA.WTUR.E04MA.WGEN.RearBrgTmpHiWrn.stVal,DBA.WTUR.StringM.E04MA.WGEN.RearBrgTmpHiWrn.stVal
DBA.WTUR.P51BE.WTUR.TotTmM6eActCtl.tmsVal.stVal,DBA.WTUR.StringB.P51BE.WTUR.TotTmM6eActCtl.tmsVal.stVal
DBA.OCS.OFTO.HVDC.AuxiliaryComputer.1A1.T2AXC1A1_ActiveState.Ind.stVal,DBA.OCS.OFTO.HVDC.AuxiliaryComputer.1A1.T2AXC1A1_Activestate.Ind.stVal
DBA.WTUR.E03MB.WNAC.Fan1FltSt.stVal,DBA.WTUR.StringM.E03MB.WNAC.Fan1FltSt.stVal
DBA.WTUR.P15GD.WAVL.IaogppTms.tmsVal.stVal,DBA.WTUR.StringG.P15GD.WAVL.IaogppTms.tmsVal.stVal
DBA.WTUR.P58DF.WGEN.WndTmpHiHiFastExceedanceAlm.stVal,DBA.WTUR.StringD.P58DF.WGEN.WndTmpHiHiFastExceedanceAlm.stVal
DBA.WTUR.P15GD.WMET.WndSpdLoLo.stVal,DBA.WTUR.StringG.P15GD.WMET.WndSpdLoLo.stVal
DBA.WTUR.P37PE.WTRF.P37PE_Hydran.H2OppmHi.stVal,DBA.WTUR.StringP.P37PE.WTRF.Hydran.H2OppmHi.stVal
DBA.WTUR.P11FE.WTUR.GriCut.stVal,DBA.WTUR.StringF.P11FE.WTUR.GriCut.stVal
DBA.WTUR.P35ND.WTRF.P35ND_Hydran.UnAckAlm.stVal,DBA.WTUR.StringN.P35ND.WTRF.Hydran.UnAckAlm.stVal
DBA.WTUR.P22JE.WTUR.HMISoftwareVersionDigit1.stVal,DBA.WTUR.StringJ.P22JE.WTUR.HMISoftwareVersionDigit1.stVal
DBA.WTUR.P37PE.WGEN.GnMagnetTmpHiWrn.stVal,DBA.WTUR.StringP.P37PE.WGEN.GnMagnetTmpHiWrn.stVal
DBA.WTUR.D06CA.WTRF.D06CA_Hydran.H2OHi.stVal,DBA.WTUR.StringC.D06CA.WTRF.Hydran.H2OHi.stVal
DBA.WTUR.P40QE.WTUR.PwrBckHzOkSt.stVal,DBA.WTUR.StringQ.P40QE.WTUR.PwrBckHzOkSt.stVal
DBA.WTUR.G01LB.WTUR.IntnPwrLimSetSt.stVal,DBA.WTUR.StringL.G01LB.WTUR.IntnPwrLimSetSt.stVal
DBA.OSP.OFTO.HVAC.66kV.Q07.MSM_BH11.InsLkgRte.mag,DBA.OSP.OFTO.HVAC.66kV.P-80EH510-Q07.MSM_BH11.InsLkgRte.mag
DBA.WTUR.StringH.P20HE.WTUR.AirConditionAlm.stVal,DBA.WTUR.StringH.P20HE.WTUR.AirConditionAlm.st.stVal
DBA.WTUR.P40QE.WGEN.VFD3OffSt.stVal,DBA.WTUR.StringQ.P40QE.WGEN.VFD3OffSt.stVal
DBA.OSP.SAS.System82.P-82EL001A-500-Q60.HSI.X_Value,DBA.OSP.SAS.System82.P-82EL001A-500-Q60.X.Value
DBA.OSP.WFO.66kV.M-80EH511-Q26.3_PHS_SYS_MEASUREMENT.A.phsA.cVal.mag,DBA.OSP.WFO.66kV.M-80EH511-Q26.REC670.3_PHS_SYS_MEASUREMENT.A.phsA.cVal.mag
DBA.WTUR.P44RE.WCNV.GriPNV.phsC.cVal.mag,DBA.WTUR.StringR.P44RE.WCNV.GriPNV.phsC.cVal.mag
DBA.WTUR.P43RF.WROT.RotSt.st.stVal,DBA.WTUR.StringR.P43RF.WROT.RotSt.st.stVal
DBA.WTUR.P17GF.WAVL.IaongTms.tmsVal.stVal,DBA.WTUR.StringG.P17GF.WAVL.IaongTms.tmsVal.stVal
DBA.WTUR.P55CF.WTUR.GriCut.stVal,DBA.WTUR.StringC.P55CF.WTUR.GriCut.stVal
DBA.WTUR.P32MF.WTUR.TotTmM6eActCtl.tmsVal.stVal,DBA.WTUR.StringM.P32MF.WTUR.TotTmM6eActCtl.tmsVal.stVal
DBA.WTUR.P51BE.WGEN.GnMagnetTmpHiHiFastExceedanceAlm.stVal,DBA.WTUR.StringB.P51BE.WGEN.GnMagnetTmpHiHiFastExceedanceAlm.stVal
DBA.WTUR.P22JE.WTUR.PwrVOkSt.stVal,DBA.WTUR.StringJ.P22JE.WTUR.PwrVOkSt.stVal
DBA.WTUR.P24KF.WCNV.GriA.phsC.cVal.mag,DBA.WTUR.StringK.P24KF.WCNV.GriA.phsC.cVal.mag
DBA.WTUR.P03ED.WTRF.P03ED_Hydran.SysSt.stVal,DBA.WTUR.StringE.P03ED.WTRF.Hydran.SysSt.stVal
DBA.WTUR.P37PE.WCNV.GriHz3.mag,DBA.WTUR.StringP.P37PE.WCNV.GriHz3.mag
DBA.WTUR.P22JE.WAVL.IaongrsTms.tmsVal.stVal,DBA.WTUR.StringJ.P22JE.WAVL.IaongrsTms.tmsVal.stVal
DBA.OSP.OFTO.HVAC.66kV.Q22.MSM_BH09.EEHealth.stVal,DBA.OSP.OFTO.HVAC.66kV.P-80EH511-Q22.MSM_BH09.EEHealth.stVal
DBA.WTUR.P57DE.WTRF.P57DE_Hydran.LevHiHi.stVal,DBA.WTUR.StringD.P57DE.WTRF.Hydran.LevHiHi.stVal
DBA.WTUR.G01LB.WTUR.HMISoftwareVersionDigit1.stVal,DBA.WTUR.StringL.G01LB.WTUR.HMISoftwareVersionDigit1.stVal
DBA.WTUR.P28LC.WTUR.AirConditionSt.stVal,DBA.WTUR.StringL.P28LC.WTUR.AirConditionSt.stVal
DBA.WTUR.P35ND.WTRF.P35ND_Hydran.LevDly.mag,DBA.WTUR.StringN.P35ND.WTRF.Hydran.LevDly.mag
DBA.WTUR.StringK.P27KC.WTUR.TurStSCADA.stVal,DBA.WTUR.StringK.P27KC.WTUR.TurStSCADA.st.stVal
DBA.OSP.SAS.System 47.P-47CA001A-Q75I.HSI.X_Value,DBA.OSP.SAS.System47.P-47CA001A-Q75I.X.Value
DBA.OCS.OFTO.T2PCP1A1_ActiveState.Ind.stVal,DBA.OCS.OFTO.HVDC.ControlComputer.T2PCP1A1_ActiveState.Ind.stVal
DBA.WTUR.G02KA.WTUR.MarkVISoftwareVersionNumber.stVal,DBA.WTUR.StringK.G02KA.WTUR.MarkVISoftwareVersionNumber.stVal
DBA.WTUR.D07DA.WGEN.SttTmp5.mag,DBA.WTUR.StringD.D07DA.WGEN.SttTmp5.mag
DBA.WTUR.P57DE.WTRF.P57DE_Hydran.H2OHlyHi.stVal,DBA.WTUR.StringD.P57DE.WTRF.Hydran.H2OHlyHi.stVal
DBA.WTUR.P43RF.WTUR.TurStSCADAM6eWebHMINamOn.stVal,DBA.WTUR.StringR.P43RF.WTUR.TurStSCADAM6eWebHMINamOn.st.stVal
DBA.WTUR.D02NB.WTRF.D02NB_Hydran.BatLevLoLo.stVal,DBA.WTUR.StringN.D02NB.WTRF.Hydran.BatLevLoLo.stVal
DBA.WTUR.B08DC.WTUR.GriCut.stVal,DBA.WTUR.StringD.B08DC.WTUR.GriCut.stVal
DBA.WTUR.P58DF.WTUR.ExtPwrLimSetSt.stVal,DBA.WTUR.StringD.P58DF.WTUR.ExtPwrLimSetSt.stVal
DBA.WTUR.P46AC.WROT.BlPthMotPos2.mag,DBA.WTUR.StringA.P46AC.WROT.BlPthMotPos2.mag
DBA.WTUR.P35ND.WTUR.SafLinOpn.stVal,DBA.WTUR.StringN.P35ND.WTUR.SafLinOpn.stVal
DBA.WTUR.P27KC.WROT.BlPthAngTgt2.mag,DBA.WTUR.StringK.P27KC.WROT.BlPthAngTgt2.mag
DBA.WTUR.D02NB.WGEN.VFD1NoAvlSt.stVal,DBA.WTUR.StringN.D02NB.WGEN.VFD1NoAvlSt.stVal
DBA.WTUR.A08CC.WAVL.IaogppIntTms.tmsVal.stVal,DBA.WTUR.StringC.A08CC.WAVL.IaogppIntTms.tmsVal.stVal
DBA.WTUR.P50BD.WTUR.MarkVISoftwareVersionNumber.stVal,DBA.WTUR.StringB.P50BD.WTUR.MarkVISoftwareVersionNumber.stVal
DBA.WTUR.P12FF.WAVL.IanosmTms.tmsVal.stVal,DBA.WTUR.StringF.P12FF.WAVL.IanosmTms.tmsVal.stVal
DBA.WTUR.P24KF.WTRF.P24KF_Hydran.W.mag,DBA.WTUR.StringK.P24KF.WTRF.Hydran.W.mag
DBA.WTUR.P27KC.WTRF.Fan1FltSt.stVal,DBA.WTUR.StringK.P27KC.WTRF.Fan1FltSt.stVal
DBA.WTUR.P15GD.WROT.RotLkd.stVal,DBA.WTUR.StringG.P15GD.WROT.RotLkd.stVal
DBA.WTUR.D02NB.WGEN.GnClStFbk.stVal,DBA.WTUR.StringN.D02NB.WGEN.GnClStFbk.stVal
DBA.WTUR.P35ND.WGEN.VFD1AvlSt.stVal,DBA.WTUR.StringN.P35ND.WGEN.VFD1AvlSt.stVal
DBA.WTUR.B08DC.WTUR.SafLinOpn.stVal,DBA.WTUR.StringD.B08DC.WTUR.SafLinOpn.stVal
DBA.WTUR.F01LA.WGEN.FrontBrgTmpHiWrn.stVal,DBA.WTUR.StringL.F01LA.WGEN.FrontBrgTmpHiWrn.stVal
DBA.WTUR.P05EB.WCNV.TmpCtlHi.stVal,DBA.WTUR.StringE.P05EB.WCNV.TmpCtlHi.stVal
DBA.WTUR.P23JD.WAPC.WCap.mag,DBA.WTUR.StringJ.P23JD.WAPC.WCap.mag
DBA.WTUR.D03NA.WGEN.VFD5NoAvlSt.stVal,DBA.WTUR.StringN.D03NA.WGEN.VFD5NoAvlSt.stVal
DBA.WTUR.P34NE.WCNV.GriA.phsB.cVal.mag,DBA.WTUR.StringN.P34NE.WCNV.GriA.phsB.cVal.mag
DBA.WTUR.P55CF.WROT.HubFanFltSt.stVal,DBA.WTUR.StringC.P55CF.WROT.HubFanFltSt.stVal
DBA.WTUR.H02JB.WGEN.VFD5OffSt.stVal,DBA.WTUR.StringJ.H02JB.WGEN.VFD5OffSt.stVal
DBA.OSP.SAS.System77.P-77TSH0042.HSI.X_Value,DBA.OSP.SAS.System77.P-77TSH0042.X.Value
DBA.WTUR.StringQ.P42QC.WTUR.Lev1OpModSt.stVal,DBA.WTUR.StringQ.P42QC.WTUR.Lev1OpModSt.st.stVal
DBA.WTUR.J02HA.WROT.BlPthMotPos2.mag,DBA.WTUR.StringH.J02HA.WROT.BlPthMotPos2.mag
DBA.WTUR.P37PE.WTRF.P37PE_Hydran.ReplaceSnNowAlm.stVal,DBA.WTUR.StringP.P37PE.WTRF.Hydran.ReplaceSnNowAlm.stVal
DBA.OSP.WFO.66kV.M-80EH511-Q26.MSM_IED.InsAlm.stVal,DBA.OSP.WFO.66kV.M-80EH511-Q26.MSM_IED.Alm.stVal
DBA.WTUR.P29LD.WTRF.P29LD_Hydran.H2OHi.stVal,DBA.WTUR.StringL.P29LD.WTRF.Hydran.H2OHi.stVal
DBA.WTUR.P09FC.WTUR.SafStopSt.stVal,DBA.WTUR.StringF.P09FC.WTUR.SafStopSt.stVal
DBA.WTUR.P08FB.WGEN.GnClAlm.stVal,DBA.WTUR.StringF.P08FB.WGEN.GnClAlm.st.stVal
DBA.WTUR.P11FE.WCNV.TmpCtlHi.stVal,DBA.WTUR.StringF.P11FE.WCNV.TmpCtlHi.stVal
DBA.WTUR.P39QF.WAVL.IaogppIntTms.tmsVal.stVal,DBA.WTUR.StringQ.P39QF.WAVL.IaogppIntTms.tmsVal.stVal
DBA.WTUR.P19HD.WGEN.VFD5NoAvlSt.stVal,DBA.WTUR.StringH.P19HD.WGEN.VFD5NoAvlSt.stVal
DBA.WTUR.P26KD.WTRF.P26KD_Hydran.BatLevLo.stVal,DBA.WTUR.StringK.P26KD.WTRF.Hydran.BatLevLo.stVal
DBA.WTUR.K01HB.WTRF.K01HB_Hydran.H2Oppm.mag,DBA.WTUR.StringH.K01HB.WTRF.Hydran.H2Oppm.mag
DBA.WTUR.StringJ.H02JB.WTUR.TurDateTm.mag,DBA.WTUR.StringJ.H02JB.WTUR.TurDateTm.mag
DBA.WTUR.StringL.F01LA.WMET.HorWdSpd2.mag,DBA.WTUR.StringL.F01LA.WMET.WdSpd2.mag
DBA.WTUR.P39QF.WCNV.GriVAr.mag,DBA.WTUR.StringQ.P39QF.WCNV.GriVAr.mag
DBA.WTUR.P06EA.WCNV.GriVAr.mag,DBA.WTUR.StringE.P06EA.WCNV.GriVAr.mag
DBA.WTUR.P20HE.WGEN.LubPresDropOffNum.actVal,DBA.WTUR.StringH.P20HE.WGEN.LubPresDropOffNum.actVal
DBA.WTUR.C04QA.WTRF.C04QA_Hydran.Alm1RelaySt.stVal,DBA.WTUR.StringQ.C04QA.WTRF.Hydran.Alm1RelaySt.stVal
DBA.WTUR.E01MD.WROT.BMSOutFrzCode.stVal,DBA.WTUR.StringM.E01MD.WROT.BMSOutFrzCode.stVal
DBA.OSP.SAS.System 77.P-77BY0196B.Y.Value,DBA.OSP.SAS.System77.P-77BY0196B.Y.Value
DBA.WTUR.P42QC.WTRF.P42QC_Hydran.H2OHlyHiHi.stVal,DBA.WTUR.StringQ.P42QC.WTRF.Hydran.H2OHlyHiHi.stVal
DBA.WTUR.P12FF.WROT.BlPthAngTgt1.mag,DBA.WTUR.StringF.P12FF.WROT.BlPthAngTgt1.mag
DBA.WTUR.C06BA.WTOW.PwrSupReDehum2CBCnt.actVal,DBA.WTUR.StringB.C06BA.WTOW.PwrSupReDehum2CBCnt.actVal
DBA.WTUR.C04QA.WTRF.Fan2FltSt.stVal,DBA.WTUR.StringQ.C04QA.WTRF.Fan2FltSt.stVal
DBA.OSP.OFTO.HVAC.66kV.Q20.MSM_BH09.Pres.mag,DBA.OSP.OFTO.HVAC.66kV.P-80EH511-Q20.MSM_BH09.Pres.mag
DBA.WTUR.P09FC.WMET.EnvHum.mag,DBA.WTUR.StringF.P09FC.WMET.EnvHum.mag
DBA.WTUR.P14GC.WROT.BlPthAngTgt1.mag,DBA.WTUR.StringG.P14GC.WROT.BlPthAngTgt1.mag
DBA.WTUR.F01LA.WTRF.F01LA_Hydran.SysSt.stVal,DBA.WTUR.StringL.F01LA.WTRF.Hydran.SysSt.stVal
DBA.WTUR.E02MC.WTUR.HMISoftwareVersionDigit1.stVal,DBA.WTUR.StringM.E02MC.WTUR.HMISoftwareVersionDigit1.stVal
DBA.OSP.SAS.System 70.P-70SOP412-009.ISWM.Forward.StatusSignalAlarmHH,DBA.OSP.SAS.System70.P-70SOP412-009.ISWM.Forward.StatusSignalAlarmHH
DBA.WTUR.StringQ.P40QE.WTUR.TurStSCADA.stVal,DBA.WTUR.StringQ.P40QE.WTUR.TurStSCADA.st.stVal
DBA.WTUR.P04EC.WGEN.SttTmp6.mag,DBA.WTUR.StringE.P04EC.WGEN.SttTmp6.mag
DBA.WTUR.H01KB.WGEN.RearBrgTmpHiWrn.stVal,DBA.WTUR.StringK.H01KB.WGEN.RearBrgTmpHiWrn.stVal
DBA.OSP.SAS.System 70.P-70SOP115-001.ISWM.Forward.StatusSignalAlarmHH,DBA.OSP.SAS.System70.P-70SOP115-001.ISWM.Forward.StatusSignalAlarmHH
DBA.OSP.SAS.System82.P-82EL100A-A09RDA01-LSL.LSL.Trip_order,DBA.OSP.SAS.System82.P-82EL100A-A09RDA01-MCCB-IB.LSL.Trip_order
DBA.WTUR.P40QE.WTRF.OilPmpOpTmh.tmsVal.stVal,DBA.WTUR.StringQ.P40QE.WTRF.OilPmpOpTmh.tmsVal.stVal
DBA.OCS.OFTO.HVDC.Auxiliary Power System.LVS.C-82EL501B.PPV.phsCA.cVal.mag,DBA.OCS.OFTO.HVDC.AuxiliarySystem.LVS.C-82EL501B.PPV.phsCA.cVal.mag
DBA.WTUR.P23JD.WCNV.GriPNV.phsA.cVal.mag,DBA.WTUR.StringJ.P23JD.WCNV.GriPNV.phsA.cVal.mag
DBA.WTUR.C01NC.WROT.BlPthAngTgt2.mag,DBA.WTUR.StringN.C01NC.WROT.BlPthAngTgt2.mag
DBA.WTUR.D02NB.WGEN.VFD7NoAvlSt.stVal,DBA.WTUR.StringN.D02NB.WGEN.VFD7NoAvlSt.stVal
DBA.WTUR.P29LD.WTRF.P29LD_Hydran.H2OHiHi.stVal,DBA.WTUR.StringL.P29LD.WTRF.Hydran.H2OHiHi.stVal
DBA.WTUR.P20HE.WGEN.VFD1AvlSt.stVal,DBA.WTUR.StringH.P20HE.WGEN.VFD1AvlSt.stVal
DBA.WTUR.StringH.P20HE.WTUR.TurConditionSCADANamOn.stVal,DBA.WTUR.StringH.P20HE.WTUR.TurConditionSCADANamOn.st.stVal
DBA.WTUR.P53CD.WGEN.TurSupAuxTrf.stVal,DBA.WTUR.StringC.P53CD.WGEN.TurSupAuxTrf.stVal
DBA.WTUR.P33NF.WROT.BlPthAngTgt1.mag,DBA.WTUR.StringN.P33NF.WROT.BlPthAngTgt1.mag
DBA.WTUR.A07BC.WAVL.IaogppTms.tmsVal.stVal,DBA.WTUR.StringB.A07BC.WAVL.IaogppTms.tmsVal.stVal
DBA.WTUR.P29LD.WYAW.YwEncPos.mag,DBA.WTUR.StringL.P29LD.WYAW.YwEncPos.mag
DBA.WTUR.P54CE.WGEN.VFD3NoAvlSt.stVal,DBA.WTUR.StringC.P54CE.WGEN.VFD3NoAvlSt.stVal
DBA.WTUR.P10FD.WTUR.TurConditionSCADAWebHMI.stVal,DBA.WTUR.StringF.P10FD.WTUR.TurConditionSCADAWebHMI.st.stVal
DBA.WTUR.P31LF.WTUR.TurConditionSCADAWebHMI.stVal,DBA.WTUR.StringL.P31LF.WTUR.TurConditionSCADAWebHMI.st.stVal
DBA.WTUR.StringG.P17GF.WTUR.TurConditionSCADAWebHMI.stVal,DBA.WTUR.StringG.P17GF.WTUR.TurConditionSCADAWebHMI.st.stVal
DBA.WTUR.H03GA.WTUR.TurConditionSCADAWebHMI.stVal,DBA.WTUR.StringG.H03GA.WTUR.TurConditionSCADAWebHMI.st.stVal
DBA.WTUR.C02PC.WGEN.SttTmp7.mag,DBA.WTUR.StringP.C02PC.WGEN.SttTmp7.mag
DBA.WTUR.P20HE.WTRF.P20HE_Hydran.UnAckAlm.stVal,DBA.WTUR.StringH.P20HE.WTRF.Hydran.UnAckAlm.stVal
DBA.WTUR.F01LA.WGEN.VFD3OnSt.stVal,DBA.WTUR.StringL.F01LA.WGEN.VFD3OnSt.stVal
DBA.WTUR.P56DD.WGEN.WndTmpHiHiAlm.stVal,DBA.WTUR.StringD.P56DD.WGEN.WndTmpHiHiAlm.stVal
DBA.OSP.WFO.66kV.M-80EH511-Q16.QA1-16L5_HYDRAULIC_PUMP.HyAlm.stVal,DBA.OSP.WFO.66kV.M-80EH511-Q16.REC670.QA1-16L5_HYDRAULIC_PUMP.HyAlm.stVal
DBA.WTUR.E02MC.WGEN.ColCdsWrn.stVal,DBA.WTUR.StringM.E02MC.WGEN.ColCdsWrn.stVal
DBA.WTUR.D06CA.WAVL.IaongtsTms.tmsVal.stVal,DBA.WTUR.StringC.D06CA.WAVL.IaongtsTms.tmsVal.stVal
DBA.OSP.WFO.66kV.M-80EH511-Q24.O/C_PROT.Str.phsB,DBA.OSP.WFO.66kV.M-80EH511-Q24.REC670.O/C_PROT.Str.phsB
DBA.WTUR.P36PF.WTRF.TrfOilTmp.mag,DBA.WTUR.StringP.P36PF.WTRF.TrfOilTmp.mag
DBA.WTUR.P49AF.WGEN.VFD1AvlSt.stVal,DBA.WTUR.StringA.P49AF.WGEN.VFD1AvlSt.stVal
DBA.WTUR.P55CF.WGEN.SttTmp1.mag,DBA.WTUR.StringC.P55CF.WGEN.SttTmp1.mag
DBA.WTUR.E02MC.WTRF.E02MC_Hydran.W.mag,DBA.WTUR.StringM.E02MC.WTRF.Hydran.W.mag
DBA.OSP.SAS.System 83.P-83EG001-U96N.HSI.X_Value,DBA.OSP.SAS.System83.P-83EG001-U96N.X.Value
DBA.WTUR.D05RA.WROT.BlPthAngTgt2.mag,DBA.WTUR.StringR.D05RA.WROT.BlPthAngTgt2.mag
DBA.OSP.SAS.System 83.P-83EG001-U75M.HSI.X_Value,DBA.OSP.SAS.System83.P-83EG001-U75M.X.Value
DBA.WTUR.E04MA.WTRF.E04MA_Hydran.H2OHlyHiHi.stVal,DBA.WTUR.StringM.E04MA.WTRF.Hydran.H2OHlyHiHi.stVal
DBA.WTUR.C03PB.WTRF.C03PB_Hydran.ReplaceSnNowAlm.stVal,DBA.WTUR.StringP.C03PB.WTRF.Hydran.ReplaceSnNowAlm.stVal
DBA.WTUR.P19HD.WROT.HubHum.mag,DBA.WTUR.StringH.P19HD.WROT.HubHum.mag
DBA.WTUR.StringP.C03PB.WTUR.ElectricalProtSysAlm.stVal,DBA.WTUR.StringP.C03PB.WTUR.ElectricalProtSysAlm.st.stVal
DBA.WTUR.K01HB.WTRF.K01HB_Hydran.H2OTmp.mag,DBA.WTUR.StringH.K01HB.WTRF.Hydran.H2OTmp.mag
DBA.WTUR.H03GA.WTUR.TurConditionSCADANamOn.stVal,DBA.WTUR.StringG.H03GA.WTUR.TurConditionSCADANamOn.st.stVal
DBA.WTUR.C02PC.WTRF.C02PC_Hydran.H2OHly.mag,DBA.WTUR.StringP.C02PC.WTRF.Hydran.H2OHly.mag
DBA.WTUR.P15GD.WGEN.LubPresDropOffNum.actVal,DBA.WTUR.StringG.P15GD.WGEN.LubPresDropOffNum.actVal
DBA.WTUR.P04EC.WTRF.P04EC_Hydran.H2Oppm.mag,DBA.WTUR.StringE.P04EC.WTRF.Hydran.H2Oppm.mag
DBA.WTUR.C01NC.WTRF.C01NC_Hydran.H2OTmp.mag,DBA.WTUR.StringN.C01NC.WTRF.Hydran.H2OTmp.mag
DBA.WTUR.C04QA.WGEN.SttTmp8.mag,DBA.WTUR.StringQ.C04QA.WGEN.SttTmp8.mag
DBA.WTUR.P13GB.WTRF.P13GB_Hydran.LevHly.mag,DBA.WTUR.StringG.P13GB.WTRF.Hydran.LevHly.mag
DBA.WTUR.P14GC.WMET.HorWdSpd1.mag,DBA.WTUR.StringG.P14GC.WMET.WdSpd1.mag
DBA.WTUR.P45RD.WGEN.VFD1NoAvlSt.stVal,DBA.WTUR.StringR.P45RD.WGEN.VFD1NoAvlSt.stVal
DBA.WTUR.D07DA.WTOW.PwrSupReDehum1CBCnt.actVal,DBA.WTUR.StringD.D07DA.WTOW.PwrSupReDehum1CBCnt.actVal
DBA.WTUR.B08DC.WGEN.VFD1OnSt.stVal,DBA.WTUR.StringD.B08DC.WGEN.VFD1OnSt.stVal
DBA.WTUR.G01LB.WGEN.FrontBrgTmpHiWrn.stVal,DBA.WTUR.StringL.G01LB.WGEN.FrontBrgTmpHiWrn.stVal
DBA.WTUR.P45RD.WCNV.PmpOpTmh.tmsVal.stVal,DBA.WTUR.StringR.P45RD.WCNV.PmpOpTmh.tmsVal.stVal
DBA.WTUR.P02EE.WROT.HubTmp.mag,DBA.WTUR.StringE.P02EE.WROT.HubTmp.mag
DBA.WTUR.StringP.C02PC.WTUR.TurStSCADAM6eWebHMI.stVal,DBA.WTUR.StringP.C02PC.WTUR.TurStSCADAM6eWebHMI.st.stVal
DBA.WTUR.C04QA.WGEN.VFD9NoAvlSt.stVal,DBA.WTUR.StringQ.C04QA.WGEN.VFD9NoAvlSt.stVal
DBA.WTUR.P56DD.WGEN.TurSupAuxTrf.stVal,DBA.WTUR.StringD.P56DD.WGEN.TurSupAuxTrf.stVal
DBA.WTUR.P07FA.WTRF.P07FA_Hydran.Lev.mag,DBA.WTUR.StringF.P07FA.WTRF.Hydran.Lev.mag
DBA.WTUR.P07FA.WROT.BlPthAngTgt3.mag,DBA.WTUR.StringF.P07FA.WROT.BlPthAngTgt3.mag
DBA.WTUR.E02MC.WGEN.VFD9OffSt.stVal,DBA.WTUR.StringM.E02MC.WGEN.VFD9OffSt.stVal
DBA.WTUR.P13GB.WTUR.GenSafLinSt.stVal,DBA.WTUR.StringG.P13GB.WTUR.GenSafLinSt.stVal
DBA.WTUR.D05RA.WTUR.Lev1OpModSt.stVal,DBA.WTUR.StringR.D05RA.WTUR.Lev1OpModSt.st.stVal
DBA.WTUR.P54CE.WTRF.P54CE_Hydran.W.mag,DBA.WTUR.StringC.P54CE.WTRF.Hydran.W.mag
DBA.WTUR.D06CA.WTUR.CtlBrkProcedureAlmSt.stVal,DBA.WTUR.StringC.D06CA.WTUR.CtlBrkProcedureAlmSt.stVal
DBA.WTUR.C08DB.WTRF.C08DB_Hydran.H2OppmHiHi.stVal,DBA.WTUR.StringD.C08DB.WTRF.Hydran.H2OppmHiHi.stVal
